rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
4,49,15.7167,5.71886,1.47729,1.47729,0,All,#4682B4,0
1,49,36.05,15.4705,0.978886,0.978886,0,All,#4682B4,0
2,49,36.05,19.3419,0.0384072,0.0384072,0,All,#4682B4,0
3,49,36.05,22.2489,-0.667786,-0.667786,0,All,#4682B4,0
4,49,36.05,14.3268,1.25674,1.25674,0,All,#4682B4,0
1,50,10.85,13.5059,-0.195774,-0.195774,0,All,#4682B4,0
2,50,10.85,12.9667,-0.0647917,-0.0647917,0,All,#4682B4,0
3,50,10.85,8.39077,1.04684,1.04684,0,All,#4682B4,0
4,50,10.85,8.1539,1.10439,1.10439,0,All,#4682B4,0
1,51,152.833,33.3101,-0.609789,-0.609789,0,All,#4682B4,0
2,51,152.833,29.8526,0.230159,0.230159,0,All,#4682B4,0
3,51,152.833,33.8001,-0.728819,-0.728819,0,All,#4682B4,0
4,51,152.833,29.0496,0.425217,0.425217,0,All,#4682B4,0
1,51,176.967,20.5487,0.15822,0.15822,0,All,#4682B4,0
2,51,176.967,18.189,0.731465,0.731465,0,All,#4682B4,0
3,51,176.967,22.9322,-0.420816,-0.420816,0,All,#4682B4,0
4,51,176.967,16.876,1.05044,1.05044,0,All,#4682B4,0
1,52,32.1833,24.5688,-0.0410141,-0.0410141,0,All,#4682B4,0
2,52,32.1833,21.6979,0.656416,0.656416,0,All,#4682B4,0
3,52,32.1833,18.7685,1.36807,1.36807,0,All,#4682B4,0
4,52,32.1833,17.676,1.63346,1.63346,0,All,#4682B4,0
1,53,44.0833,47.2406,0.888989,0.888989,0,All,#4682B4,0
2,53,44.0833,46.3432,1.107,1.107,0,All,#4682B4,0
3,53,44.0833,47.9115,0.726009,0.726009,0,All,#4682B4,0
4,53,44.0833,47.3546,0.861278,0.861278,0,All,#4682B4,0
1,53,47.15,44.5588,-0.597306,-0.597306,0,All,#4682B4,0
2,53,47.15,44.8865,-0.676938,-0.676938,0,All,#4682B4,0
3,53,47.15,45.8089,-0.901007,-0.901007,0,All,#4682B4,0
4,53,47.15,45.1357,-0.737468,-0.737468,0,All,#4682B4,0
1,53,68.2333,29.7853,1.80125,1.80125,0,All,#4682B4,0
2,53,68.2333,35.9985,0.29189,0.29189,0,All,#4682B4,0
3,53,68.2333,33.6115,0.871755,0.871755,0,All,#4682B4,0
4,53,68.2333,32.4165,1.16206,1.16206,0,All,#4682B4,0
1,54,43.6167,38.608,-2.38266,-2.38266,0,All,#4682B4,0
2,54,43.6167,36.8284,-1.95034,-1.95034,0,All,#4682B4,0
3,54,43.6167,27.0733,0.419458,0.419458,0,All,#4682B4,0
4,54,43.6167,38.8599,-2.44385,-2.44385,0,All,#4682B4,0
1,54,57.7333,30.11,-1.24138,-1.24138,0,All,#4682B4,0
2,54,57.7333,26.2933,-0.31419,-0.31419,0,All,#4682B4,0
3,54,57.7333,21.4293,0.867424,0.867424,0,All,#4682B4,0
4,54,57.7333,25.6166,-0.149792,-0.149792,0,All,#4682B4,0
1,54,68.9667,24.707,-0.633309,-0.633309,0,All,#4682B4,0
2,54,68.9667,20.1088,0.483729,0.483729,0,All,#4682B4,0
3,54,68.9667,17.7928,1.04635,1.04635,0,All,#4682B4,0
4,54,68.9667,18.3857,0.902317,0.902317,0,All,#4682B4,0
1,54,81.9667,19.6515,-0.765604,-0.765604,0,All,#4682B4,0
2,54,81.9667,14.7441,0.426568,0.426568,0,All,#4682B4,0
3,54,81.9667,14.3467,0.523108,0.523108,0,All,#4682B4,0
4,54,81.9667,12.5258,0.965464,0.965464,0,All,#4682B4,0
1,55,29.5167,19.6698,-0.187003,-0.187003,0,All,#4682B4,0
2,55,29.5167,12.7917,1.48389,1.48389,0,All,#4682B4,0
3,55,29.5167,21.9807,-0.748393,-0.748393,0,All,#4682B4,0
4,55,29.5167,20.9847,-0.506448,-0.506448,0,All,#4682B4,0
1,56,20.3667,10.2977,-0.290965,-0.290965,0,All,#4682B4,0
2,56,20.3667,7.04643,0.498874,0.498874,0,All,#4682B4,0
3,56,20.3667,10.7026,-0.389318,-0.389318,0,All,#4682B4,0
4,56,20.3667,6.43086,0.648416,0.648416,0,All,#4682B4,0
1,57,21.6833,26.2576,1.00631,1.00631,0,All,#4682B4,0
2,57,21.6833,29.5287,0.211656,0.211656,0,All,#4682B4,0
3,57,21.6833,33.1833,-0.67616,-0.67616,0,All,#4682B4,0
4,57,21.6833,30.7894,-0.0945901,-0.0945901,0,All,#4682B4,0
1,57,60.6333,7.59475,2.11477,2.11477,0,All,#4682B4,0
2,57,60.6333,12.1317,1.0126,1.0126,0,All,#4682B4,0
3,57,60.6333,15.7455,0.134704,0.134704,0,All,#4682B4,0
4,57,60.6333,10.091,1.50836,1.50836,0,All,#4682B4,0
1,58,14.3167,17.4557,0.0107727,0.0107727,0,All,#4682B4,0
2,58,14.3167,17.737,-0.0575798,-0.0575798,0,All,#4682B4,0
3,58,14.3167,19.5292,-0.492948,-0.492948,0,All,#4682B4,0
4,58,14.3167,14.2519,0.789072,0.789072,0,All,#4682B4,0
1,58,24.5667,21.4731,-0.625089,-0.625089,0,All,#4682B4,0
2,58,24.5667,13.5572,1.29792,1.29792,0,All,#4682B4,0
3,58,24.5667,18.7296,0.0413875,0.0413875,0,All,#4682B4,0
4,58,24.5667,13.5717,1.2944,1.2944,0,All,#4682B4,0
1,59,69.8,4.16327,0.22756,0.22756,0,All,#4682B4,0
2,59,69.8,4.32418,0.188469,0.188469,0,All,#4682B4,0
3,59,69.8,2.01226,0.750107,0.750107,0,All,#4682B4,0
4,59,69.8,7.17512,-0.504109,-0.504109,0,All,#4682B4,0
1,60,23.0167,11.379,-1.0152,-1.0152,0,All,#4682B4,0
2,60,23.0167,1.40471,1.40785,1.40785,0,All,#4682B4,0
3,60,23.0167,4.95807,0.544634,0.544634,0,All,#4682B4,0
4,60,23.0167,12.8604,-1.37509,-1.37509,0,All,#4682B4,0
1,61,11.8167,5.97618,0.880335,0.880335,0,All,#4682B4,0
2,61,11.8167,6.8749,0.66201,0.66201,0,All,#4682B4,0
3,61,11.8167,7.82271,0.431758,0.431758,0,All,#4682B4,0
4,61,11.8167,10.1016,-0.12185,-0.12185,0,All,#4682B4,0
1,61,22.25,10.1737,0.516553,0.516553,0,All,#4682B4,0
2,61,22.25,11.4193,0.21396,0.21396,0,All,#4682B4,0
3,61,22.25,14.5122,-0.537403,-0.537403,0,All,#4682B4,0
4,61,22.25,18.5271,-1.51275,-1.51275,0,All,#4682B4,0
1,62,21.7333,9.28674,0.489082,0.489082,0,All,#4682B4,0
2,62,21.7333,7.84718,0.838795,0.838795,0,All,#4682B4,0
3,62,21.7333,6.23892,1.22949,1.22949,0,All,#4682B4,0
4,62,21.7333,5.75701,1.34656,1.34656,0,All,#4682B4,0
1,63,22.7,8.04852,0.158265,0.158265,0,All,#4682B4,0
2,63,22.7,5.91821,0.67578,0.67578,0,All,#4682B4,0
